row,column,date,red,green,blue
82,10,2008-07-01,223,237,241
82,11,2008-08-01,166,212,224
82,12,2008-09-01,183,222,233
82,13,2008-10-01,208,232,238
82,14,2008-11-01,167,212,225
82,15,2008-12-01,178,219,230
82,16,2009-01-01,174,217,228
82,17,2009-02-01,196,228,235
82,18,2009-03-01,144,199,214
82,19,2009-04-01,163,209,223
82,20,2009-05-01,133,192,211
82,21,2009-06-01,155,205,219
82,22,2009-07-01,205,230,237
82,23,2009-08-01,167,212,225
82,24,2009-09-01,226,239,242
82,25,2009-10-01,246,221,216
82,26,2009-11-01,248,191,180
82,27,2009-12-01,249,157,147
82,28,2010-01-01,217,235,240
82,29,2010-02-01,238,244,244
82,30,2010-03-01,238,244,244
82,31,2010-04-01,244,244,243
82,32,2010-05-01,231,241,242
82,33,2010-06-01,249,179,169
82,34,2010-07-01,169,214,226
82,35,2010-08-01,133,193,211
82,36,2010-09-01,161,208,222
82,37,2010-10-01,173,216,228
82,38,2010-11-01,218,235,240
82,39,2010-12-01,205,230,237
82,40,2011-01-01,234,242,243
82,41,2011-02-01,229,239,242
82,42,2011-03-01,181,221,232
82,43,2011-04-01,175,217,229
82,44,2011-05-01,155,205,219
82,45,2011-06-01,174,216,228
82,46,2011-07-01,160,208,222
82,47,2011-08-01,184,222,233
82,48,2011-09-01,213,234,239
82,49,2011-10-01,164,211,224
83,0,2007-09-01,244,242,241
83,1,2007-10-01,250,172,162
83,2,2007-11-01,248,194,183
83,3,2007-12-01,227,239,242
83,4,2008-01-01,248,194,183
83,5,2008-02-01,245,238,237
83,6,2008-03-01,184,222,233
83,7,2008-04-01,244,246,246
83,8,2008-05-01,178,219,230
83,9,2008-06-01,147,201,216
83,10,2008-07-01,205,231,237
83,11,2008-08-01,168,212,225
83,12,2008-09-01,228,239,241
83,13,2008-10-01,179,219,230
83,14,2008-11-01,170,215,227
83,15,2008-12-01,170,214,226
83,16,2009-01-01,170,215,227
83,17,2009-02-01,190,225,235
83,18,2009-03-01,154,205,219
83,19,2009-04-01,147,201,216
83,20,2009-05-01,128,190,209
83,21,2009-06-01,148,201,216
83,22,2009-07-01,185,222,233
83,23,2009-08-01,169,213,225
83,24,2009-09-01,245,235,232
83,25,2009-10-01,245,237,234
83,26,2009-11-01,247,217,211
83,27,2009-12-01,246,223,217
83,28,2010-01-01,208,232,238
83,29,2010-02-01,233,241,243
83,30,2010-03-01,221,237,241
83,31,2010-04-01,221,237,241
83,32,2010-05-01,194,227,234
83,33,2010-06-01,248,211,204
83,34,2010-07-01,143,198,215
83,35,2010-08-01,112,179,200
83,36,2010-09-01,181,221,232
83,37,2010-10-01,146,201,216
83,38,2010-11-01,193,226,234
83,39,2010-12-01,186,223,234
83,40,2011-01-01,187,224,234
83,41,2011-02-01,215,234,239
83,42,2011-03-01,179,219,230
83,43,2011-04-01,171,215,227
83,44,2011-05-01,165,211,224
83,45,2011-06-01,155,206,219
83,46,2011-07-01,147,201,216
83,47,2011-08-01,163,209,223
83,48,2011-09-01,167,213,225
83,49,2011-10-01,164,210,223
84,0,2007-09-01,245,233,230
84,1,2007-10-01,245,236,233
84,2,2007-11-01,248,209,202
84,3,2007-12-01,212,234,239
84,4,2008-01-01,248,186,175
84,5,2008-02-01,249,185,174
84,6,2008-03-01,225,238,242
84,7,2008-04-01,203,230,237
84,8,2008-05-01,210,233,238
84,9,2008-06-01,163,209,223
84,10,2008-07-01,205,231,237
84,11,2008-08-01,170,215,227
84,12,2008-09-01,194,227,235
84,13,2008-10-01,211,233,238
84,14,2008-11-01,165,211,224
84,15,2008-12-01,195,227,235
84,16,2009-01-01,186,223,234
84,17,2009-02-01,188,224,234
84,18,2009-03-01,149,202,217
84,19,2009-04-01,158,207,221
84,20,2009-05-01,143,198,215
84,21,2009-06-01,158,207,221
84,22,2009-07-01,211,233,238
84,23,2009-08-01,170,214,226
84,24,2009-09-01,247,212,206
84,25,2009-10-01,248,205,198
84,26,2009-11-01,250,162,151
84,27,2009-12-01,247,124,117
84,28,2010-01-01,245,236,234
84,29,2010-02-01,245,238,236
84,30,2010-03-01,242,245,246
84,31,2010-04-01,237,243,243
84,32,2010-05-01,245,238,236
84,33,2010-06-01,249,177,166
84,34,2010-07-01,171,215,227
84,35,2010-08-01,150,203,218
84,36,2010-09-01,176,218,229
84,37,2010-10-01,169,214,226
84,38,2010-11-01,244,243,242
84,39,2010-12-01,244,243,242
84,40,2011-01-01,231,241,242
84,41,2011-02-01,219,236,240
84,42,2011-03-01,194,227,234
84,43,2011-04-01,198,228,235
84,44,2011-05-01,164,210,223
84,45,2011-06-01,161,209,222
84,46,2011-07-01,159,208,221
84,47,2011-08-01,184,222,233
84,48,2011-09-01,211,233,238
84,49,2011-10-01,171,215,227
85,0,2007-09-01,247,219,215
85,1,2007-10-01,248,195,184
85,2,2007-11-01,249,181,170
85,3,2007-12-01,219,236,240
85,4,2008-01-01,248,191,180
85,5,2008-02-01,246,221,216
85,6,2008-03-01,195,227,235
85,7,2008-04-01,234,241,243
85,8,2008-05-01,189,224,234
85,9,2008-06-01,207,231,237
85,10,2008-07-01,236,243,243
85,11,2008-08-01,158,207,221
85,12,2008-09-01,224,238,241
85,13,2008-10-01,242,245,245
85,14,2008-11-01,181,221,232
85,15,2008-12-01,210,232,238
85,16,2009-01-01,185,223,233
85,17,2009-02-01,245,238,236
85,18,2009-03-01,168,212,225
85,19,2009-04-01,174,217,228
85,20,2009-05-01,159,208,221
85,21,2009-06-01,172,216,227
85,22,2009-07-01,201,230,236
85,23,2009-08-01,189,225,233
85,24,2009-09-01,247,210,204
85,25,2009-10-01,250,152,142
85,26,2009-11-01,250,140,131
85,27,2009-12-01,249,150,140
85,28,2010-01-01,247,219,215
85,29,2010-02-01,247,220,216
85,30,2010-03-01,246,225,219
85,31,2010-04-01,248,195,186
85,32,2010-05-01,247,218,214
85,33,2010-06-01,249,157,147
85,34,2010-07-01,168,212,225
85,35,2010-08-01,149,202,217
85,36,2010-09-01,209,232,238
85,37,2010-10-01,193,226,234
85,38,2010-11-01,238,243,244
85,39,2010-12-01,247,218,212
85,40,2011-01-01,248,209,202
85,41,2011-02-01,248,195,184
85,42,2011-03-01,196,228,235
85,43,2011-04-01,244,245,245
85,44,2011-05-01,211,233,238
85,45,2011-06-01,195,227,235
85,46,2011-07-01,169,213,225
85,47,2011-08-01,199,228,235
85,48,2011-09-01,246,226,221
85,49,2011-10-01,199,229,235
86,0,2007-09-01,245,234,231
86,1,2007-10-01,246,231,227
86,2,2007-11-01,248,195,186
86,3,2007-12-01,224,238,241
86,4,2008-01-01,248,194,183
86,5,2008-02-01,248,199,189
86,6,2008-03-01,198,228,235
86,7,2008-04-01,225,238,242
86,8,2008-05-01,186,223,233
86,9,2008-06-01,175,217,229
86,10,2008-07-01,222,238,241
86,11,2008-08-01,169,213,226
86,12,2008-09-01,237,243,243
86,13,2008-10-01,217,235,240
86,14,2008-11-01,221,236,241
86,15,2008-12-01,173,216,228
86,16,2009-01-01,186,223,234
86,17,2009-02-01,223,237,241
86,18,2009-03-01,163,209,223
86,19,2009-04-01,161,209,222
86,20,2009-05-01,152,204,218
86,21,2009-06-01,169,214,226
86,22,2009-07-01,244,242,241
86,23,2009-08-01,181,221,232
86,24,2009-09-01,221,237,241
86,25,2009-10-01,249,160,149
86,26,2009-11-01,247,119,111
86,27,2009-12-01,249,183,172
86,28,2010-01-01,248,209,202
86,29,2010-02-01,248,204,196
86,30,2010-03-01,247,214,207
86,31,2010-04-01,248,187,176
86,32,2010-05-01,226,239,242
86,33,2010-06-01,244,245,245
86,34,2010-07-01,178,219,230
86,35,2010-08-01,137,195,213
86,36,2010-09-01,216,234,239
86,37,2010-10-01,181,221,232
86,38,2010-11-01,247,216,210
86,39,2010-12-01,250,164,153
86,40,2011-01-01,240,244,244
86,41,2011-02-01,236,242,243
86,42,2011-03-01,203,230,237
86,43,2011-04-01,217,235,240
86,44,2011-05-01,174,217,228
86,45,2011-06-01,199,229,236
86,46,2011-07-01,192,226,234
86,47,2011-08-01,215,234,239
86,48,2011-09-01,237,243,244
86,49,2011-10-01,223,237,241
87,0,2007-09-01,245,238,236
87,1,2007-10-01,247,215,209
87,2,2007-11-01,249,177,167
87,3,2007-12-01,205,230,237
87,4,2008-01-01,246,224,219
87,5,2008-02-01,248,195,184
87,6,2008-03-01,200,229,236
87,7,2008-04-01,224,238,241
87,8,2008-05-01,195,227,235
87,9,2008-06-01,171,215,227
87,10,2008-07-01,234,242,243
87,11,2008-08-01,159,208,221
87,12,2008-09-01,205,231,237
87,13,2008-10-01,224,238,241
87,14,2008-11-01,174,217,228
87,15,2008-12-01,185,223,233
87,16,2009-01-01,179,219,230
87,17,2009-02-01,191,225,234
87,18,2009-03-01,155,206,219
87,19,2009-04-01,155,205,219
87,20,2009-05-01,130,191,210
87,21,2009-06-01,156,206,220
87,22,2009-07-01,207,231,237
87,23,2009-08-01,171,215,227
87,24,2009-09-01,243,246,246
87,25,2009-10-01,244,245,245
87,26,2009-11-01,249,174,164
87,27,2009-12-01,248,192,180
87,28,2010-01-01,226,239,242
87,29,2010-02-01,247,218,214
87,30,2010-03-01,208,232,238
87,31,2010-04-01,246,223,217
87,32,2010-05-01,245,233,230
87,33,2010-06-01,248,208,201
87,34,2010-07-01,183,221,232
87,35,2010-08-01,144,199,216
87,36,2010-09-01,200,229,236
87,37,2010-10-01,181,220,232
87,38,2010-11-01,234,241,243
87,39,2010-12-01,224,238,241
87,40,2011-01-01,248,188,177
87,41,2011-02-01,231,241,242
87,42,2011-03-01,234,241,243
87,43,2011-04-01,186,223,233
87,44,2011-05-01,174,217,228
87,45,2011-06-01,183,221,233
87,46,2011-07-01,158,208,221
87,47,2011-08-01,235,242,243
87,48,2011-09-01,233,241,242
87,49,2011-10-01,210,233,238
88,0,2007-09-01,248,203,195
88,1,2007-10-01,246,223,217
88,2,2007-11-01,245,237,235
88,3,2007-12-01,224,238,241
88,4,2008-01-01,244,244,243
88,5,2008-02-01,248,191,180
88,6,2008-03-01,183,221,232
88,7,2008-04-01,207,231,237
88,8,2008-05-01,194,227,234
88,9,2008-06-01,163,209,223
88,10,2008-07-01,209,232,238
88,11,2008-08-01,169,213,226
88,12,2008-09-01,205,230,237
88,13,2008-10-01,243,246,246
88,14,2008-11-01,174,216,228
88,15,2008-12-01,175,217,228
88,16,2009-01-01,157,207,220
88,17,2009-02-01,179,219,230
88,18,2009-03-01,143,198,215
88,19,2009-04-01,137,195,213
88,20,2009-05-01,127,190,209
88,21,2009-06-01,147,201,216
88,22,2009-07-01,196,228,235
88,23,2009-08-01,164,210,223
88,24,2009-09-01,196,228,235
88,25,2009-10-01,237,243,243
88,26,2009-11-01,248,196,186
88,27,2009-12-01,248,194,183
88,28,2010-01-01,217,235,240
88,29,2010-02-01,236,242,243
88,30,2010-03-01,227,239,242
88,31,2010-04-01,247,220,216
88,32,2010-05-01,179,219,230
88,33,2010-06-01,224,238,241
88,34,2010-07-01,164,210,223
88,35,2010-08-01,132,192,210
88,36,2010-09-01,169,213,226
88,37,2010-10-01,168,212,225
88,38,2010-11-01,189,224,234
88,39,2010-12-01,220,237,241
88,40,2011-01-01,221,237,241
88,41,2011-02-01,219,236,240
88,42,2011-03-01,165,211,224
88,43,2011-04-01,195,227,235
88,44,2011-05-01,150,203,217
88,45,2011-06-01,159,208,221
88,46,2011-07-01,144,199,214
88,47,2011-08-01,150,203,217
88,48,2011-09-01,192,226,234
88,49,2011-10-01,181,221,232
89,0,2007-09-01,245,235,232
89,1,2007-10-01,247,217,211
89,2,2007-11-01,248,194,183
89,3,2007-12-01,229,239,242
89,4,2008-01-01,248,212,205
89,5,2008-02-01,248,212,205
89,6,2008-03-01,193,226,234
89,7,2008-04-01,211,233,238
89,8,2008-05-01,207,231,237
89,9,2008-06-01,161,208,222
89,10,2008-07-01,205,231,237
89,11,2008-08-01,164,210,223
89,12,2008-09-01,217,235,240
89,13,2008-10-01,230,240,242
89,14,2008-11-01,163,209,223
89,15,2008-12-01,180,220,232
89,16,2009-01-01,184,222,233
89,17,2009-02-01,207,231,237
89,18,2009-03-01,150,203,218
89,19,2009-04-01,127,190,209
89,20,2009-05-01,143,199,214
89,21,2009-06-01,145,200,215
89,22,2009-07-01,196,228,235
89,23,2009-08-01,158,208,221
89,24,2009-09-01,246,229,225
89,25,2009-10-01,246,221,216
89,26,2009-11-01,250,139,130
89,27,2009-12-01,248,193,182
89,28,2010-01-01,249,179,169
89,29,2010-02-01,246,227,223
89,30,2010-03-01,187,224,234
89,31,2010-04-01,246,221,216
89,32,2010-05-01,207,231,237
89,33,2010-06-01,244,242,241
89,34,2010-07-01,161,209,222
89,35,2010-08-01,127,190,209
89,36,2010-09-01,173,216,228
89,37,2010-10-01,174,216,228
89,38,2010-11-01,214,234,239
89,39,2010-12-01,243,246,246
89,40,2011-01-01,240,244,244
89,41,2011-02-01,245,234,231
89,42,2011-03-01,207,231,237
89,43,2011-04-01,185,223,233
89,44,2011-05-01,158,207,221
89,45,2011-06-01,169,213,226
89,46,2011-07-01,169,214,226
89,47,2011-08-01,157,207,220
89,48,2011-09-01,214,233,239
89,49,2011-10-01,180,220,232
90,0,2007-09-01,241,244,245
90,1,2007-10-01,245,237,235
90,2,2007-11-01,245,239,237
90,3,2007-12-01,227,239,241
90,4,2008-01-01,248,193,182
90,5,2008-02-01,248,191,180
90,6,2008-03-01,184,222,233
90,7,2008-04-01,216,235,240
90,8,2008-05-01,200,229,236
90,9,2008-06-01,161,208,222
90,10,2008-07-01,224,238,241
90,11,2008-08-01,154,205,219
90,12,2008-09-01,183,221,233
90,13,2008-10-01,191,225,234
90,14,2008-11-01,156,206,220
90,15,2008-12-01,167,213,225
90,16,2009-01-01,167,213,225
90,17,2009-02-01,175,217,229
90,18,2009-03-01,121,186,206
90,19,2009-04-01,127,190,209
90,20,2009-05-01,115,182,202
90,21,2009-06-01,158,208,221
90,22,2009-07-01,213,234,239
90,23,2009-08-01,157,207,220
90,24,2009-09-01,244,244,243
90,25,2009-10-01,247,219,215
90,26,2009-11-01,248,192,180
90,27,2009-12-01,250,163,152
90,28,2010-01-01,225,239,242
90,29,2010-02-01,218,236,240
90,30,2010-03-01,205,231,237
90,31,2010-04-01,242,245,245
90,32,2010-05-01,247,218,214
90,33,2010-06-01,248,193,182
90,34,2010-07-01,171,215,227
90,35,2010-08-01,142,198,214
90,36,2010-09-01,201,230,236
90,37,2010-10-01,180,220,232
90,38,2010-11-01,228,239,241
90,39,2010-12-01,238,243,244
90,40,2011-01-01,216,235,240
90,41,2011-02-01,218,235,240
90,42,2011-03-01,180,220,231
90,43,2011-04-01,222,238,241
90,44,2011-05-01,171,216,227
90,45,2011-06-01,171,215,227
90,46,2011-07-01,169,214,226
90,47,2011-08-01,169,213,226
90,48,2011-09-01,243,245,246
90,49,2011-10-01,198,228,235
91,0,2007-09-01,242,245,246
91,1,2007-10-01,248,192,181
91,2,2007-11-01,248,192,181
91,3,2007-12-01,214,234,239
91,4,2008-01-01,241,244,245
91,5,2008-02-01,246,229,225
91,6,2008-03-01,210,233,238
91,7,2008-04-01,221,236,241
91,8,2008-05-01,167,212,225
91,9,2008-06-01,168,212,225
91,10,2008-07-01,214,234,239
91,11,2008-08-01,167,213,225
91,12,2008-09-01,184,222,233
91,13,2008-10-01,192,226,234
91,14,2008-11-01,171,215,227
91,15,2008-12-01,173,216,228
91,16,2009-01-01,161,209,222
91,17,2009-02-01,185,222,233
91,18,2009-03-01,142,197,214
91,19,2009-04-01,143,198,215
91,20,2009-05-01,144,199,214
91,21,2009-06-01,136,194,212
91,22,2009-07-01,184,222,233
91,23,2009-08-01,158,207,221
91,24,2009-09-01,247,219,214
91,25,2009-10-01,218,236,240
91,26,2009-11-01,247,218,213
91,27,2009-12-01,245,239,237
91,28,2010-01-01,199,228,235
91,29,2010-02-01,208,232,238
91,30,2010-03-01,221,236,241
91,31,2010-04-01,233,241,242
91,32,2010-05-01,212,234,239
91,33,2010-06-01,224,238,241
91,34,2010-07-01,160,208,222
91,35,2010-08-01,144,199,214
91,36,2010-09-01,169,213,226
91,37,2010-10-01,184,222,233
91,38,2010-11-01,201,230,236
91,39,2010-12-01,209,232,238
91,40,2011-01-01,202,229,236
91,41,2011-02-01,200,229,236
91,42,2011-03-01,187,224,234
91,43,2011-04-01,179,219,230
91,44,2011-05-01,156,206,220
91,45,2011-06-01,149,202,217
91,46,2011-07-01,155,206,219
91,47,2011-08-01,177,218,229
91,48,2011-09-01,215,234,239
91,49,2011-10-01,170,215,227
92,0,2007-09-01,246,231,227
92,1,2007-10-01,246,226,221
92,2,2007-11-01,248,192,181
92,3,2007-12-01,223,237,241
92,4,2008-01-01,245,237,235
92,5,2008-02-01,245,239,237
92,6,2008-03-01,203,229,236
92,7,2008-04-01,213,234,239
92,8,2008-05-01,175,217,228
92,9,2008-06-01,165,211,224
92,10,2008-07-01,211,233,238
92,11,2008-08-01,151,203,218
92,12,2008-09-01,196,228,235
92,13,2008-10-01,216,235,240
92,14,2008-11-01,176,218,229
92,15,2008-12-01,156,207,220
92,16,2009-01-01,151,203,218
92,17,2009-02-01,167,213,225
92,18,2009-03-01,146,200,215
92,19,2009-04-01,152,204,218
92,20,2009-05-01,134,194,211
92,21,2009-06-01,141,197,213
92,22,2009-07-01,169,213,226
92,23,2009-08-01,144,199,216
92,24,2009-09-01,207,231,237
92,25,2009-10-01,207,231,237
92,26,2009-11-01,248,197,187
92,27,2009-12-01,248,192,181
92,28,2010-01-01,185,223,233
92,29,2010-02-01,207,231,237
92,30,2010-03-01,203,230,237
92,31,2010-04-01,215,234,239
92,32,2010-05-01,240,244,244
92,33,2010-06-01,249,202,193
92,34,2010-07-01,161,209,222
92,35,2010-08-01,126,189,208
92,36,2010-09-01,191,225,234
92,37,2010-10-01,173,216,228
92,38,2010-11-01,229,239,242
92,39,2010-12-01,216,235,240
92,40,2011-01-01,202,229,236
92,41,2011-02-01,215,234,239
92,42,2011-03-01,209,232,238
92,43,2011-04-01,180,220,232
92,44,2011-05-01,161,209,222
92,45,2011-06-01,181,220,232
92,46,2011-07-01,167,212,225
92,47,2011-08-01,175,217,228
92,48,2011-09-01,188,224,234
92,49,2011-10-01,187,223,234
93,0,2007-09-01,245,237,234
93,1,2007-10-01,247,211,205
93,2,2007-11-01,249,176,165
93,3,2007-12-01,233,241,243
93,4,2008-01-01,242,245,246
93,5,2008-02-01,246,227,223
93,6,2008-03-01,181,220,232
93,7,2008-04-01,223,237,241
93,8,2008-05-01,184,222,233
93,9,2008-06-01,152,204,218
93,10,2008-07-01,212,234,239
93,11,2008-08-01,174,217,228
93,12,2008-09-01,209,232,238
93,13,2008-10-01,218,235,240
93,14,2008-11-01,169,214,226
93,15,2008-12-01,178,219,230
93,16,2009-01-01,152,204,218
93,17,2009-02-01,166,212,224
93,18,2009-03-01,129,191,209
93,19,2009-04-01,132,192,210
93,20,2009-05-01,125,188,208
93,21,2009-06-01,121,186,206
93,22,2009-07-01,203,230,237
93,23,2009-08-01,157,207,220
93,24,2009-09-01,205,230,237
93,25,2009-10-01,221,237,241
93,26,2009-11-01,247,214,207
93,27,2009-12-01,248,191,180
93,28,2010-01-01,213,234,239
93,29,2010-02-01,226,239,242
93,30,2010-03-01,227,239,242
93,31,2010-04-01,225,239,242
93,32,2010-05-01,200,229,236
93,33,2010-06-01,244,244,244
93,34,2010-07-01,160,208,222
93,35,2010-08-01,135,194,212
93,36,2010-09-01,190,225,235
93,37,2010-10-01,159,208,221
93,38,2010-11-01,201,230,236
93,39,2010-12-01,181,221,232
93,40,2011-01-01,213,234,239
93,41,2011-02-01,215,234,239
93,42,2011-03-01,198,228,235
93,43,2011-04-01,199,229,236
93,44,2011-05-01,169,213,226
93,45,2011-06-01,167,212,225
93,46,2011-07-01,153,204,218
93,47,2011-08-01,169,214,226
93,48,2011-09-01,190,225,235
93,49,2011-10-01,175,217,229
94,0,2007-09-01,245,232,229
94,1,2007-10-01,244,242,241
94,2,2007-11-01,248,203,194
94,3,2007-12-01,240,244,244
94,4,2008-01-01,240,244,244
94,5,2008-02-01,241,245,245
94,6,2008-03-01,194,227,234
94,7,2008-04-01,201,230,236
94,8,2008-05-01,193,226,234
94,9,2008-06-01,153,204,218
94,10,2008-07-01,201,230,236
94,11,2008-08-01,164,211,224
94,12,2008-09-01,212,234,239
94,13,2008-10-01,185,223,233
94,14,2008-11-01,154,205,219
94,15,2008-12-01,165,210,224
94,16,2009-01-01,149,202,217
94,17,2009-02-01,166,212,224
94,18,2009-03-01,147,201,216
94,19,2009-04-01,137,195,211
94,20,2009-05-01,124,187,207
94,21,2009-06-01,143,199,214
94,22,2009-07-01,159,208,221
94,23,2009-08-01,165,211,224
94,24,2009-09-01,203,230,237
94,25,2009-10-01,208,231,237
94,26,2009-11-01,246,231,227
94,27,2009-12-01,247,218,214
94,28,2010-01-01,213,234,239
94,29,2010-02-01,194,227,234
94,30,2010-03-01,194,227,234
94,31,2010-04-01,226,239,242
94,32,2010-05-01,193,226,234
94,33,2010-06-01,244,243,242
94,34,2010-07-01,163,210,223
94,35,2010-08-01,126,189,208
94,36,2010-09-01,159,208,221
94,37,2010-10-01,167,213,225
94,38,2010-11-01,193,226,234
94,39,2010-12-01,184,222,233
94,40,2011-01-01,201,230,236
94,41,2011-02-01,194,227,234
94,42,2011-03-01,180,220,232
94,43,2011-04-01,181,220,232
94,44,2011-05-01,165,211,224
94,45,2011-06-01,157,207,220
94,46,2011-07-01,157,207,220
94,47,2011-08-01,163,209,223
94,48,2011-09-01,179,219,230
94,49,2011-10-01,180,220,232
95,0,2007-09-01,246,221,216
95,1,2007-10-01,247,218,213
95,2,2007-11-01,248,198,188
95,3,2007-12-01,226,239,242
95,4,2008-01-01,248,198,188
95,5,2008-02-01,246,228,223
95,6,2008-03-01,199,229,235
95,7,2008-04-01,233,241,242
95,8,2008-05-01,186,223,234
95,9,2008-06-01,185,222,233
95,10,2008-07-01,244,244,243
95,11,2008-08-01,171,216,227
95,12,2008-09-01,194,227,234
95,13,2008-10-01,217,235,240
95,14,2008-11-01,164,210,223
95,15,2008-12-01,168,212,225
95,16,2009-01-01,164,211,224
95,17,2009-02-01,166,212,224
95,18,2009-03-01,145,200,215
95,19,2009-04-01,140,197,213
95,20,2009-05-01,113,179,200
95,21,2009-06-01,152,204,218
95,22,2009-07-01,205,231,237
95,23,2009-08-01,155,206,219
95,24,2009-09-01,230,240,242
95,25,2009-10-01,245,231,228
95,26,2009-11-01,246,221,216
95,27,2009-12-01,248,195,184
95,28,2010-01-01,188,224,234
95,29,2010-02-01,227,239,242
95,30,2010-03-01,194,227,235
95,31,2010-04-01,210,233,238
95,32,2010-05-01,207,231,237
95,33,2010-06-01,232,240,242
95,34,2010-07-01,180,220,232
95,35,2010-08-01,124,187,207
95,36,2010-09-01,176,218,229
95,37,2010-10-01,159,208,221
95,38,2010-11-01,198,228,235
95,39,2010-12-01,213,234,239
95,40,2011-01-01,209,232,238
95,41,2011-02-01,191,225,234
95,42,2011-03-01,171,215,227
95,43,2011-04-01,185,223,233
95,44,2011-05-01,145,200,215
95,45,2011-06-01,170,215,227
95,46,2011-07-01,178,219,230
95,47,2011-08-01,175,217,229
95,48,2011-09-01,183,221,232
95,49,2011-10-01,150,203,218
96,0,2007-09-01,246,224,219
96,1,2007-10-01,249,181,170
96,2,2007-11-01,248,187,175
96,3,2007-12-01,238,244,244
96,4,2008-01-01,234,242,243
96,5,2008-02-01,248,203,195
96,6,2008-03-01,175,217,229
96,7,2008-04-01,210,233,238
96,8,2008-05-01,195,227,235
96,9,2008-06-01,173,216,228
96,10,2008-07-01,225,239,242
96,11,2008-08-01,159,208,221
96,12,2008-09-01,205,230,237
96,13,2008-10-01,186,223,233
96,14,2008-11-01,188,224,234
96,15,2008-12-01,183,222,233
96,16,2009-01-01,173,216,228
96,17,2009-02-01,176,218,229
96,18,2009-03-01,135,194,212
96,19,2009-04-01,140,196,212
96,20,2009-05-01,132,192,210
96,21,2009-06-01,165,211,224
96,22,2009-07-01,171,216,227
96,23,2009-08-01,155,206,219
96,24,2009-09-01,213,234,239
96,25,2009-10-01,224,238,241
96,26,2009-11-01,226,239,242
96,27,2009-12-01,248,187,176
96,28,2010-01-01,185,223,233
96,29,2010-02-01,222,238,241
96,30,2010-03-01,203,230,237
96,31,2010-04-01,214,234,239
96,32,2010-05-01,195,227,235
96,33,2010-06-01,242,245,246
96,34,2010-07-01,164,211,224
96,35,2010-08-01,150,203,217
96,36,2010-09-01,176,218,229
96,37,2010-10-01,164,210,223
96,38,2010-11-01,205,230,237
96,39,2010-12-01,225,239,242
96,40,2011-01-01,199,229,236
96,41,2011-02-01,202,229,236
96,42,2011-03-01,186,223,234
96,43,2011-04-01,180,220,231
96,44,2011-05-01,174,217,228
96,45,2011-06-01,173,216,228
96,46,2011-07-01,156,206,220
96,47,2011-08-01,169,214,226
96,48,2011-09-01,196,228,235
96,49,2011-10-01,189,224,234
97,0,2007-09-01,247,219,215
97,1,2007-10-01,248,196,187
97,2,2007-11-01,249,202,193
97,3,2007-12-01,221,236,241
97,4,2008-01-01,246,231,227
97,5,2008-02-01,246,224,219
97,6,2008-03-01,194,227,235
97,7,2008-04-01,244,246,246
97,8,2008-05-01,179,219,230
97,9,2008-06-01,183,221,233
97,10,2008-07-01,210,233,238
97,11,2008-08-01,144,199,216
97,12,2008-09-01,189,224,234
97,13,2008-10-01,163,210,223
97,14,2008-11-01,154,205,219
97,15,2008-12-01,164,210,223
97,16,2009-01-01,166,212,224
97,17,2009-02-01,174,216,228
97,18,2009-03-01,139,196,212
97,19,2009-04-01,149,202,217
97,20,2009-05-01,133,193,211
97,21,2009-06-01,150,203,217
97,22,2009-07-01,169,213,226
97,23,2009-08-01,157,207,220
97,24,2009-09-01,214,234,239
97,25,2009-10-01,196,228,235
97,26,2009-11-01,238,243,244
97,27,2009-12-01,248,206,199
97,28,2010-01-01,186,223,233
97,29,2010-02-01,209,232,238
97,30,2010-03-01,199,229,236
97,31,2010-04-01,245,236,233
97,32,2010-05-01,201,230,236
97,33,2010-06-01,245,236,234
97,34,2010-07-01,164,211,224
97,35,2010-08-01,146,200,215
97,36,2010-09-01,167,212,225
97,37,2010-10-01,158,208,221
97,38,2010-11-01,193,226,234
97,39,2010-12-01,236,242,243
97,40,2011-01-01,205,230,237
97,41,2011-02-01,192,226,234
97,42,2011-03-01,169,214,226
97,43,2011-04-01,164,210,223
97,44,2011-05-01,151,203,218
97,45,2011-06-01,167,212,225
97,46,2011-07-01,152,204,218
97,47,2011-08-01,183,221,232
97,48,2011-09-01,196,228,235
97,49,2011-10-01,155,206,219
98,0,2007-09-01,247,215,209
98,1,2007-10-01,245,234,231
98,2,2007-11-01,248,182,171
98,3,2007-12-01,216,234,239
98,4,2008-01-01,244,242,242
98,5,2008-02-01,249,201,193
98,6,2008-03-01,189,224,234
98,7,2008-04-01,237,243,243
98,8,2008-05-01,188,224,234
98,9,2008-06-01,156,207,220
98,10,2008-07-01,201,230,236
98,11,2008-08-01,159,208,221
98,12,2008-09-01,175,217,229
98,13,2008-10-01,170,214,226
98,14,2008-11-01,150,203,218
98,15,2008-12-01,163,209,223
98,16,2009-01-01,156,206,220
98,17,2009-02-01,179,219,230
98,18,2009-03-01,153,204,218
98,19,2009-04-01,153,204,218
98,20,2009-05-01,136,195,211
98,21,2009-06-01,152,204,218
98,22,2009-07-01,180,220,231
98,23,2009-08-01,155,205,219
98,24,2009-09-01,203,230,237
98,25,2009-10-01,207,231,237
98,26,2009-11-01,235,242,243
98,27,2009-12-01,244,246,246
98,28,2010-01-01,181,221,232
98,29,2010-02-01,176,218,229
98,30,2010-03-01,214,233,239
98,31,2010-04-01,217,235,240
